Allocation,Patron Department,Patron Email,Renewal Count,Actual Start,Scheduled End,Actual End,Duration,Resource Count,Summary
8103580,DGTL,@inside.fixture.edu,0,09/24/2025 12:38 PM,09/29/2025 6:30 PM,09/29/2025 11:25 AM,427620,21,Returned: ZOOM H5 RECORDER CASE - ZOOM H5 CASE-113194 | LAPTOP SLEEVE CASE - LAPTOP SLEEVE-113195 | USB-C MULTIPORT HUB - USBC HUB-113196 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-113197 | USB-C TO HDMI ADAPTER - USBC HDMI-113198 | SANDISK 128GB SD CARD - SANDISK 128SD-113199 | OLYMPUS 12-40mm LENS - OLY 1240 LENS-113200 | MANFROTTO TRIPOD - MANFRO TRIPOD-113201 | SANDISK 128GB SD CARD - SANDISK 128SD-113202 | RODE MIC BATTERY - RODE MIC BATT-113203 | GODOX LIGHT STAND - GODOX STAND-113204 | XLR CABLE 15FT - XLR15-113205 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-113206 | POWER STRIP - PWRSTRIP-113207 | XLR CABLE 15FT - XLR15-113208 | NIKON Z6 III BATTERY CHARGER - NIKON Z6III CHRG-113209 | EPSON PROJECTOR HDMI CABLE - EPSON PROJ HDMI-113210 | HUION DRAWING TABLET - HUION TABLET-113211 | NIKON Z6 III BATTERY CHARGER - NIKON Z6III CHRG-113212 | SANDISK 64GB SD CARD - SANDISK 64SD-113213 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-113214 | 
9531021,STDA,@inside.fixture.edu,0,09/24/2025 1:41 PM,09/30/2025 6:30 PM,09/24/2025 1:51 PM,600,3,Returned: CARD READER - CARDRDR-113215 | USB-C TO HDMI ADAPTER - USBC HDMI-113216 | WACOM ONE TABLET - WACOM ONE-113217 | 
7070468,STDA,@inside.fixture.edu,1,09/24/2025 1:46 PM,10/14/2025 6:30 PM,10/10/2025 12:16 PM,1377000,3,Returned: POWER STRIP - PWRSTRIP-113218 | NIKON Z6 III MIRRORLESS BODY - NIKON Z6III-113219 | HUION DRAWING TABLET - HUION TABLET-113220 | 
1305857,ANIM,@inside.fixture.edu,0,09/24/2025 2:10 PM,12/19/2025 6:30 PM,09/30/2025 1:09 PM,514740,1,Returned: HUION DRAWING TABLET - HUION TABLET-113221 | 
7083379,STDA,@inside.fixture.edu,1,09/24/2025 4:10 PM,10/15/2025 6:30 PM,10/15/2025 12:02 PM,1799520,10,Returned: META QUEST CHARGING CABLE - MQUEST CABLE-113222 | META QUEST CONTROLLER - MQUEST CTRL-113223 | PANASONIC S5 II BATTERY CHARGER - PANA S5II CHRG-113224 | NIKON Z6 III CAMERA CASE - NIKON Z6III CASE-113225 | MANFROTTO TRIPOD - MANFRO TRIPOD-113226 | NIKON Z6 III BATTERY CHARGER - NIKON Z6III CHRG-113227 | FUJIFILM 18-55mm LENS - FUJI 1855 LENS-113228 | XLR CABLE 25FT - XLR25-113229 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-113230 | FUJIFILM 18-55mm LENS - FUJI 1855 LENS-113231 | 
6181912,,@fixture.edu,1,09/25/2025 9:30 AM,10/02/2025 6:30 PM,09/25/2025 3:04 PM,20040,22,Returned: USB-C TO HDMI ADAPTER - USBC HDMI-113232 | USB-C MULTIPORT HUB - USBC HUB-113233 | NIKON Z6 III MIRRORLESS BODY - NIKON Z6III-113234 | HUION DRAWING TABLET - HUION TABLET-113235 | MANFROTTO TRIPOD - MANFRO TRIPOD-113236 | CARD READER - CARDRDR-113237 | PANASONIC S5 II BODY - PANA S5II-113238 | INSTA360 X4 CAMERA - INSTA X4-113239 | MACBOOK AIR CHARGING CABLE - MBA CABLE-113240 | META QUEST CHARGING CABLE - MQUEST CABLE-113241 | LAPTOP SLEEVE CASE - LAPTOP SLEEVE-113242 | XLR CABLE 15FT - XLR15-113243 | EXTENSION CORD 10FT - EXTCORD10-113244 | USB-C MULTIPORT HUB - USBC HUB-113245 | NIKON Z6 III CAMERA CASE - NIKON Z6III CASE-113246 | MANFROTTO TRIPOD - MANFRO TRIPOD-113247 | OLYMPUS 12-40mm LENS - OLY 1240 LENS-113248 | NIKON Z6 III CAMERA CASE - NIKON Z6III CASE-113249 | EPSON PROJECTOR - EPSON PROJ-113250 | HUION DRAWING TABLET - HUION TABLET-113251 | RODE WIRELESS MIC - RODE WIRELESS-113252 | PANASONIC S5 II BODY - PANA S5II-113253 | 
4024309,INDD,@inside.fixture.edu,0,09/25/2025 12:28 PM,09/30/2025 6:30 PM,09/29/2025 12:47 PM,346740,1,Returned: WACOM CINTIQ TABLET - WACOM CINTIQ-113254 | 
4593556,DRAW,@inside.fixture.edu,0,09/26/2025 7:57 AM,09/26/2025 6:30 PM,09/26/2025 1:03 PM,18360,1,Returned: GODOX LIGHT STAND - GODOX STAND-113255 | 
6733317,DRAW,@inside.fixture.edu,0,09/26/2025 7:58 AM,09/26/2025 6:30 PM,09/26/2025 1:03 PM,18300,1,Returned: BENQ DATA PROJECTOR - BENQ PROJ-113256 | 
9158272,DRAW,@inside.fixture.edu,0,09/26/2025 7:59 AM,09/26/2025 6:30 PM,09/26/2025 1:02 PM,18180,1,Returned: AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-113257 | 
4221313,,@fixture.edu,0,09/26/2025 8:59 AM,09/26/2025 6:30 PM,09/26/2025 3:09 PM,22200,4,Returned: OLYMPUS 12-40mm LENS - OLY 1240 LENS-113258 | LEXAR 128GB CF CARD - LEXAR CF128-113259 | DELL XPS LAPTOP - DELL XPS-113260 | EPSON PROJECTOR HDMI CABLE - EPSON PROJ HDMI-113261 | 
4800761,,@fixture.edu,0,09/26/2025 9:07 AM,09/29/2025 6:30 PM,09/29/2025 6:41 PM,293640,6,Returned: XLR CABLE 15FT - XLR15-113262 | EPSON PROJECTOR HDMI CABLE - EPSON PROJ HDMI-113263 | USB-C MULTIPORT HUB - USBC HUB-113264 | SANDISK 64GB SD CARD - SANDISK 64SD-113265 | RODE MIC BATTERY - RODE MIC BATT-113266 | EXTENSION CORD 10FT - EXTCORD10-113267 | 
3307963,DRAW,@inside.fixture.edu,0,09/26/2025 9:10 AM,09/29/2025 6:30 PM,09/30/2025 8:02 AM,341520,1,Returned: FUJIFILM X-T5 BODY - FUJI XT5-113268 | 
3599548,DRAW,@inside.fixture.edu,0,09/26/2025 1:12 PM,10/01/2025 6:30 PM,09/30/2025 8:02 AM,327000,1,Returned: EQUIPMENT CRATE 12x12 - CRATE12-113269 | 
2294615,DRAW,@inside.fixture.edu,0,09/29/2025 9:40 AM,09/30/2025 6:30 PM,09/29/2025 12:38 PM,10680,6,Returned: LOGITECH WIRELESS MOUSE - LOGI MOUSE-113270 | RODE WIRELESS MIC - RODE WIRELESS-113271 | INSTA360 X4 CASE - INSTA X4 CASE-113272 | XLR CABLE 25FT - XLR25-113273 | ZOOM H5 RECORDER CASE - ZOOM H5 CASE-113274 | HDMI CABLE 10FT - HDMI10-113275 | 
5962567,ANIM,@inside.fixture.edu,1,09/29/2025 1:43 PM,10/13/2025 6:30 PM,10/13/2025 6:00 PM,1225020,7,Returned: HDMI CABLE 10FT - HDMI10-113276 | CARD READER - CARDRDR-113277 | NIKON Z6 III BATTERY CHARGER - NIKON Z6III CHRG-113278 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-113279 | SANDISK 128GB SD CARD - SANDISK 128SD-113280 | GODOX POWER SUPPLY - GODOX PSU-113281 | ZOOM H5 RECORDER - ZOOM H5-113282 | 
2696860,,@fixture.edu,0,10/03/2025 7:55 AM,10/03/2025 7:00 PM,10/03/2025 7:02 PM,40020,40,Returned: GODOX POWER SUPPLY - GODOX PSU-113283 | RODE WIRELESS MIC - RODE WIRELESS-113284 | INSTA360 X4 CAMERA - INSTA X4-113285 | META QUEST CONTROLLER - MQUEST CTRL-113286 | NIKON Z6 III BATTERY - NIKON Z6III BATT-113287 | FUJIFILM X-T5 BODY - FUJI XT5-113288 | XLR CABLE 15FT - XLR15-113289 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-113290 | MANFROTTO TRIPOD CASE - MANFRO CASE-113291 | MANFROTTO TRIPOD CASE - MANFRO CASE-113292 | WACOM CINTIQ TABLET - WACOM CINTIQ-113293 | LOGITECH WEBCAM - LOGI WEBCAM-113294 | MACBOOK AIR CHARGING CABLE - MBA CABLE-113295 | META QUEST CONTROLLER - MQUEST CTRL-113296 | EXTENSION CORD 10FT - EXTCORD10-113297 | BENQ DATA PROJECTOR - BENQ PROJ-113298 | XLR CABLE 15FT - XLR15-113299 | USB-C TO HDMI ADAPTER - USBC HDMI-113300 | MACBOOK AIR CHARGING CABLE - MBA CABLE-113301 | PANASONIC S5 II BODY - PANA S5II-113302 | INSTA360 X4 CASE - INSTA X4 CASE-113303 | ZOOM H5 RECORDER - ZOOM H5-113304 | INSTA360 X4 BATTERY - INSTA X4 BATT-113305 | MACBOOK AIR M3 LAPTOP - MBA M3-113306 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-113307 | NIKON Z6 III CAMERA CASE - NIKON Z6III CASE-113308 | GODOX POWER SUPPLY - GODOX PSU-113309 | NIKON Z6 III BATTERY CHARGER - NIKON Z6III CHRG-113310 | GODOX POWER SUPPLY - GODOX PSU-113311 | NIKON Z6 III CAMERA CASE - NIKON Z6III CASE-113312 | USB KEYBOARD - USB KYBD-113313 | LEXAR 128GB CF CARD - LEXAR CF128-113314 | META QUEST CONTROLLER - MQUEST CTRL-113315 | SANDISK 64GB SD CARD - SANDISK 64SD-113316 | EXTENSION CORD 10FT - EXTCORD10-113317 | ZOOM H5 RECORDER CASE - ZOOM H5 CASE-113318 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-113319 | MANFROTTO TRIPOD - MANFRO TRIPOD-113320 | RODE MIC BATTERY - RODE MIC BATT-113321 | EPSON PROJECTOR - EPSON PROJ-113322 | 
9517619,GDES,@inside.fixture.edu,0,09/29/2025 4:45 PM,09/29/2025 6:30 PM,10/03/2025 12:54 PM,331740,20,Returned: XLR CABLE 25FT - XLR25-113323 | SANDISK 128GB SD CARD - SANDISK 128SD-113324 | OLYMPUS OM-D E-M1 BODY - OLY EM1-113325 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-113326 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-113327 | WACOM CINTIQ PEN - WACOM CINTIQ PEN-113328 | LAPTOP SLEEVE CASE - LAPTOP SLEEVE-113329 | EPSON PROJECTOR HDMI CABLE - EPSON PROJ HDMI-113330 | POWER STRIP - PWRSTRIP-113331 | USB-C MULTIPORT HUB - USBC HUB-113332 | WACOM ONE TABLET - WACOM ONE-113333 | PANASONIC S5 II BATTERY CHARGER - PANA S5II CHRG-113334 | WACOM CINTIQ PEN - WACOM CINTIQ PEN-113335 | HUION DRAWING TABLET - HUION TABLET-113336 | PANASONIC S5 II BATTERY CHARGER - PANA S5II CHRG-113337 | SANDISK 64GB SD CARD - SANDISK 64SD-113338 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-113339 | RODE MIC BATTERY - RODE MIC BATT-113340 | SANDISK 128GB SD CARD - SANDISK 128SD-113341 | EQUIPMENT CRATE 12x12 - CRATE12-113342 | 
9833734,ANIM,@inside.fixture.edu,0,09/30/2025 1:07 PM,12/19/2025 6:30 PM,09/30/2025 1:39 PM,1920,1,Returned: CARD READER - CARDRDR-113343 | 
1633297,ANIM,@inside.fixture.edu,0,09/30/2025 1:09 PM,10/07/2025 6:30 PM,10/09/2025 11:26 AM,771420,7,Returned: EPSON PROJECTOR HDMI CABLE - EPSON PROJ HDMI-113344 | INSTA360 X4 CAMERA - INSTA X4-113345 | META QUEST CONTROLLER - MQUEST CTRL-113346 | WACOM ONE TABLET - WACOM ONE-113347 | MACBOOK AIR CHARGING CABLE - MBA CABLE-113348 | HDMI CABLE 10FT - HDMI10-113349 | ZOOM H5 RECORDER - ZOOM H5-113350 | 
6649968,ANIM,@inside.fixture.edu,0,09/30/2025 1:42 PM,12/19/2025 6:30 PM,10/29/2025 1:23 PM,2504460,1,Returned: XLR CABLE 25FT - XLR25-113351 | 
3198638,,@fixture.edu,0,10/02/2025 7:51 AM,10/02/2025 12:50 PM,10/02/2025 12:57 PM,18360,45,Returned: MACBOOK AIR M3 LAPTOP - MBA M3-113352 | MACBOOK AIR CHARGING CABLE - MBA CABLE-113353 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-113354 | USB-C TO HDMI ADAPTER - USBC HDMI-113355 | CARD READER - CARDRDR-113356 | META QUEST HEADSET - MQUEST HS-113357 | NIKON Z6 III MIRRORLESS BODY - NIKON Z6III-113358 | PANASONIC S5 II BATTERY CHARGER - PANA S5II CHRG-113359 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-113360 | INSTA360 X4 CASE - INSTA X4 CASE-113361 | NIKON Z6 III BATTERY - NIKON Z6III BATT-113362 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-113363 | EXTENSION CORD 10FT - EXTCORD10-113364 | FUJIFILM 18-55mm LENS - FUJI 1855 LENS-113365 | OLYMPUS OM-D E-M1 BODY - OLY EM1-113366 | WACOM CINTIQ PEN - WACOM CINTIQ PEN-113367 | META QUEST CONTROLLER - MQUEST CTRL-113368 | LEXAR 128GB CF CARD - LEXAR CF128-113369 | XLR CABLE 15FT - XLR15-113370 | MACBOOK AIR M3 LAPTOP - MBA M3-113371 | EPSON PROJECTOR - EPSON PROJ-113372 | MANFROTTO TRIPOD - MANFRO TRIPOD-113373 | MANFROTTO TRIPOD CASE - MANFRO CASE-113374 | INSTA360 X4 BATTERY - INSTA X4 BATT-113375 | FUJIFILM 18-55mm LENS - FUJI 1855 LENS-113376 | EPSON PROJECTOR HDMI CABLE - EPSON PROJ HDMI-113377 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-113378 | NIKON Z6 III MIRRORLESS BODY - NIKON Z6III-113379 | HUION DRAWING TABLET - HUION TABLET-113380 | SANDISK 64GB SD CARD - SANDISK 64SD-113381 | XLR CABLE 15FT - XLR15-113382 | POWER STRIP - PWRSTRIP-113383 | OLYMPUS OM-D E-M1 BODY - OLY EM1-113384 | NIKON Z6 III CAMERA CASE - NIKON Z6III CASE-113385 | RODE MIC BATTERY - RODE MIC BATT-113386 | NIKON Z6 III CAMERA CASE - NIKON Z6III CASE-113387 | FUJIFILM 18-55mm LENS - FUJI 1855 LENS-113388 | LAPTOP SLEEVE CASE - LAPTOP SLEEVE-113389 | EXTENSION CORD 10FT - EXTCORD10-113390 | MANFROTTO TRIPOD CASE - MANFRO CASE-113391 | USB-C MULTIPORT HUB - USBC HUB-113392 | SANDISK 128GB SD CARD - SANDISK 128SD-113393 | XLR CABLE 25FT - XLR25-113394 | MACBOOK AIR M3 CHARGER - MBA M3 CHRG-113395 | USB KEYBOARD - USB KYBD-113396 | 
7320310,,@fixture.edu,0,10/06/2025 2:57 PM,10/06/2025 6:30 PM,10/06/2025 3:10 PM,780,9,Returned: WACOM CINTIQ PEN - WACOM CINTIQ PEN-113397 | HDMI CABLE 10FT - HDMI10-113398 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-113399 | PANASONIC S5 II BODY - PANA S5II-113400 | EPSON PROJECTOR HDMI CABLE - EPSON PROJ HDMI-113401 | META QUEST CHARGING CABLE - MQUEST CABLE-113402 | WACOM ONE TABLET - WACOM ONE-113403 | MACBOOK AIR CHARGING CABLE - MBA CABLE-113404 | FUJIFILM X-T5 BODY - FUJI XT5-113405 | 
3587931,MDIA,@inside.fixture.edu,0,09/30/2025 4:16 PM,09/30/2025 6:30 PM,09/30/2025 6:14 PM,7080,2,Returned: DELL XPS LAPTOP CHARGER - DELL XPS CHRG-113406 | ZOOM H5 RECORDER - ZOOM H5-113407 | 
3722056,CRFT,@inside.fixture.edu,2,09/30/2025 5:57 PM,10/13/2025 6:30 PM,10/27/2025 1:04 PM,2315220,5,Returned: DELL XPS LAPTOP - DELL XPS-113408 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-113409 | META QUEST CHARGING CABLE - MQUEST CABLE-113410 | EPSON PROJECTOR - EPSON PROJ-113411 | CARD READER - CARDRDR-113412 | 
4034091,DGTL,@inside.fixture.edu,0,10/01/2025 12:10 PM,10/03/2025 6:00 PM,10/03/2025 1:39 PM,178140,27,Returned: RODE WIRELESS MIC - RODE WIRELESS-113413 | LAPTOP SLEEVE CASE - LAPTOP SLEEVE-113414 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-113415 | HDMI CABLE 10FT - HDMI10-113416 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-113417 | HUION DRAWING TABLET - HUION TABLET-113418 | EXTENSION CORD 10FT - EXTCORD10-113419 | ZOOM H5 RECORDER - ZOOM H5-113420 | MACBOOK AIR CHARGING CABLE - MBA CABLE-113421 | XLR CABLE 25FT - XLR25-113422 | DELL XPS LAPTOP - DELL XPS-113423 | POWER STRIP - PWRSTRIP-113424 | NIKON Z6 III BATTERY CHARGER - NIKON Z6III CHRG-113425 | EPSON PROJECTOR - EPSON PROJ-113426 | FUJIFILM 18-55mm LENS - FUJI 1855 LENS-113427 | OLYMPUS OM-D E-M1 BODY - OLY EM1-113428 | EXTENSION CORD 10FT - EXTCORD10-113429 | NIKON Z6 III MIRRORLESS BODY - NIKON Z6III-113430 | NIKON Z6 III BATTERY CHARGER - NIKON Z6III CHRG-113431 | PANASONIC S5 II BATTERY CHARGER - PANA S5II CHRG-113432 | INSTA360 X4 CASE - INSTA X4 CASE-113433 | LAPTOP SLEEVE CASE - LAPTOP SLEEVE-113434 | SANDISK 64GB SD CARD - SANDISK 64SD-113435 | XLR CABLE 25FT - XLR25-113436 | EQUIPMENT CRATE 12x12 - CRATE12-113437 | FUJIFILM X-T5 BODY - FUJI XT5-113438 | CARD READER - CARDRDR-113439 | 
3777286,,@fixture.edu,0,10/09/2025 8:04 AM,10/09/2025 12:50 PM,10/09/2025 12:57 PM,17580,45,Returned: NIKON Z6 III BATTERY - NIKON Z6III BATT-113440 | OLYMPUS 12-40mm LENS - OLY 1240 LENS-113441 | MACBOOK AIR M3 LAPTOP - MBA M3-113442 | RODE MIC BATTERY - RODE MIC BATT-113443 | BENQ DATA PROJECTOR - BENQ PROJ-113444 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-113445 | PANASONIC S5 II BODY - PANA S5II-113446 | SANDISK 128GB SD CARD - SANDISK 128SD-113447 | META QUEST HEADSET - MQUEST HS-113448 | ZOOM H5 RECORDER CASE - ZOOM H5 CASE-113449 | LOGITECH WEBCAM - LOGI WEBCAM-113450 | MACBOOK AIR CHARGING CABLE - MBA CABLE-113451 | PANASONIC S5 II BATTERY CHARGER - PANA S5II CHRG-113452 | WACOM CINTIQ TABLET - WACOM CINTIQ-113453 | MACBOOK AIR M3 CHARGER - MBA M3 CHRG-113454 | USB KEYBOARD - USB KYBD-113455 | DELL XPS LAPTOP - DELL XPS-113456 | USB-C TO HDMI ADAPTER - USBC HDMI-113457 | META QUEST HEADSET - MQUEST HS-113458 | HUION DRAWING TABLET - HUION TABLET-113459 | INSTA360 X4 CASE - INSTA X4 CASE-113460 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-113461 | MANFROTTO TRIPOD CASE - MANFRO CASE-113462 | INSTA360 X4 CAMERA - INSTA X4-113463 | FUJIFILM 18-55mm LENS - FUJI 1855 LENS-113464 | RODE WIRELESS MIC - RODE WIRELESS-113465 | USB-C TO HDMI ADAPTER - USBC HDMI-113466 | POWER STRIP - PWRSTRIP-113467 | INSTA360 X4 CASE - INSTA X4 CASE-113468 | EXTENSION CORD 10FT - EXTCORD10-113469 | ZOOM H5 RECORDER - ZOOM H5-113470 | LEXAR 128GB CF CARD - LEXAR CF128-113471 | CARD READER - CARDRDR-113472 | META QUEST CONTROLLER - MQUEST CTRL-113473 | BENQ DATA PROJECTOR - BENQ PROJ-113474 | USB-C MULTIPORT HUB - USBC HUB-113475 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-113476 | SANDISK 64GB SD CARD - SANDISK 64SD-113477 | GODOX LED LIGHT PANEL - GODOX LED-113478 | WACOM ONE TABLET - WACOM ONE-113479 | FUJIFILM 18-55mm LENS - FUJI 1855 LENS-113480 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-113481 | XLR CABLE 15FT - XLR15-113482 | EPSON PROJECTOR - EPSON PROJ-113483 | NIKON Z6 III MIRRORLESS BODY - NIKON Z6III-113484 | 
8342941,,@fixture.edu,0,10/16/2025 8:14 AM,10/16/2025 12:50 PM,10/20/2025 3:18 PM,371040,45,Returned: LOGITECH WIRELESS MOUSE - LOGI MOUSE-113485 | MACBOOK AIR CHARGING CABLE - MBA CABLE-113486 | INSTA360 X4 CASE - INSTA X4 CASE-113487 | WACOM CINTIQ TABLET - WACOM CINTIQ-113488 | NIKON Z6 III CAMERA CASE - NIKON Z6III CASE-113489 | MANFROTTO TRIPOD CASE - MANFRO CASE-113490 | WACOM CINTIQ TABLET - WACOM CINTIQ-113491 | META QUEST CHARGING CABLE - MQUEST CABLE-113492 | EPSON PROJECTOR HDMI CABLE - EPSON PROJ HDMI-113493 | DELL XPS LAPTOP CHARGER - DELL XPS CHRG-113494 | MANFROTTO TRIPOD - MANFRO TRIPOD-113495 | LOGITECH WEBCAM - LOGI WEBCAM-113496 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-113497 | WACOM CINTIQ PEN - WACOM CINTIQ PEN-113498 | WACOM CINTIQ TABLET - WACOM CINTIQ-113499 | META QUEST CHARGING CABLE - MQUEST CABLE-113500 | DELL XPS LAPTOP - DELL XPS-113501 | HUION DRAWING TABLET - HUION TABLET-113502 | LOGITECH WEBCAM - LOGI WEBCAM-113503 | CARD READER - CARDRDR-113504 | GODOX LIGHT STAND - GODOX STAND-113505 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-113506 | GODOX LED LIGHT PANEL - GODOX LED-113507 | HDMI CABLE 10FT - HDMI10-113508 | HDMI CABLE 10FT - HDMI10-113509 | GODOX POWER SUPPLY - GODOX PSU-113510 | HDMI CABLE 10FT - HDMI10-113511 | USB KEYBOARD - USB KYBD-113512 | FUJIFILM X-T5 BODY - FUJI XT5-113513 | LAPTOP SLEEVE CASE - LAPTOP SLEEVE-113514 | OLYMPUS OM-D E-M1 BODY - OLY EM1-113515 | POWER STRIP - PWRSTRIP-113516 | WACOM CINTIQ TABLET - WACOM CINTIQ-113517 | GODOX LED LIGHT PANEL - GODOX LED-113518 | WACOM CINTIQ TABLET - WACOM CINTIQ-113519 | OLYMPUS 12-40mm LENS - OLY 1240 LENS-113520 | WACOM CINTIQ TABLET - WACOM CINTIQ-113521 | RODE WIRELESS MIC - RODE WIRELESS-113522 | EXTENSION CORD 10FT - EXTCORD10-113523 | EQUIPMENT CRATE 12x12 - CRATE12-113524 | WACOM CINTIQ TABLET - WACOM CINTIQ-113525 | POWER STRIP - PWRSTRIP-113526 | CARD READER - CARDRDR-113527 | INSTA360 X4 CAMERA - INSTA X4-113528 | EQUIPMENT CRATE 12x12 - CRATE12-113529 | 
1733037,,@fixture.edu,0,10/30/2025 8:10 AM,10/30/2025 12:50 PM,10/30/2025 1:00 PM,17400,45,Returned: FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-113530 | USB KEYBOARD - USB KYBD-113531 | LOGITECH WEBCAM - LOGI WEBCAM-113532 | SANDISK 128GB SD CARD - SANDISK 128SD-113533 | EXTENSION CORD 10FT - EXTCORD10-113534 | EXTENSION CORD 10FT - EXTCORD10-113535 | DELL XPS LAPTOP - DELL XPS-113536 | WACOM CINTIQ TABLET - WACOM CINTIQ-113537 | INSTA360 X4 CAMERA - INSTA X4-113538 | NIKON Z6 III CAMERA CASE - NIKON Z6III CASE-113539 | HUION DRAWING TABLET - HUION TABLET-113540 | NIKON Z6 III BATTERY - NIKON Z6III BATT-113541 | USB-C TO HDMI ADAPTER - USBC HDMI-113542 | OLYMPUS 12-40mm LENS - OLY 1240 LENS-113543 | GODOX LED LIGHT PANEL - GODOX LED-113544 | MACBOOK AIR M3 LAPTOP - MBA M3-113545 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-113546 | META QUEST HEADSET - MQUEST HS-113547 | GODOX LED LIGHT PANEL - GODOX LED-113548 | PANASONIC S5 II BODY - PANA S5II-113549 | SANDISK 64GB SD CARD - SANDISK 64SD-113550 | USB-C TO HDMI ADAPTER - USBC HDMI-113551 | INSTA360 X4 CASE - INSTA X4 CASE-113552 | SANDISK 128GB SD CARD - SANDISK 128SD-113553 | WACOM ONE TABLET - WACOM ONE-113554 | RODE MIC BATTERY - RODE MIC BATT-113555 | GODOX LIGHT STAND - GODOX STAND-113556 | META QUEST HEADSET - MQUEST HS-113557 | GODOX LED LIGHT PANEL - GODOX LED-113558 | META QUEST HEADSET - MQUEST HS-113559 | LAPTOP SLEEVE CASE - LAPTOP SLEEVE-113560 | GODOX LIGHT STAND - GODOX STAND-113561 | USB-C TO HDMI ADAPTER - USBC HDMI-113562 | NIKON Z6 III MIRRORLESS BODY - NIKON Z6III-113563 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-113564 | MANFROTTO TRIPOD CASE - MANFRO CASE-113565 | NIKON Z6 III MIRRORLESS BODY - NIKON Z6III-113566 | ZOOM H5 RECORDER - ZOOM H5-113567 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-113568 | GODOX LIGHT STAND - GODOX STAND-113569 | INSTA360 X4 BATTERY - INSTA X4 BATT-113570 | META QUEST HEADSET - MQUEST HS-113571 | WACOM CINTIQ TABLET - WACOM CINTIQ-113572 | DELL XPS LAPTOP - DELL XPS-113573 | NIKON Z6 III BATTERY - NIKON Z6III BATT-113574 | 
7893063,,@fixture.edu,0,10/02/2025 8:17 AM,10/03/2025 6:30 PM,10/02/2025 2:22 PM,21900,5,Returned: LOGITECH WEBCAM - LOGI WEBCAM-113575 | POWER STRIP - PWRSTRIP-113576 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-113577 | HDMI CABLE 10FT - HDMI10-113578 | USB-C MULTIPORT HUB - USBC HUB-113579 | 
7111929,STDA,@inside.fixture.edu,0,10/02/2025 9:36 AM,10/07/2025 6:30 PM,10/02/2025 6:51 PM,33300,18,Returned: OLYMPUS 12-40mm LENS - OLY 1240 LENS-113580 | GODOX LIGHT STAND - GODOX STAND-113581 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-113582 | USB-C TO HDMI ADAPTER - USBC HDMI-113583 | WACOM CINTIQ TABLET - WACOM CINTIQ-113584 | ZOOM H5 RECORDER - ZOOM H5-113585 | HUION DRAWING TABLET - HUION TABLET-113586 | META QUEST CONTROLLER - MQUEST CTRL-113587 | SANDISK 64GB SD CARD - SANDISK 64SD-113588 | USB-C TO HDMI ADAPTER - USBC HDMI-113589 | LOGITECH WEBCAM - LOGI WEBCAM-113590 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-113591 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-113592 | EQUIPMENT CRATE 12x12 - CRATE12-113593 | EXTENSION CORD 10FT - EXTCORD10-113594 | LOGITECH WEBCAM - LOGI WEBCAM-113595 | RODE MIC BATTERY - RODE MIC BATT-113596 | ZOOM H5 RECORDER - ZOOM H5-113597 | 
4985095,,@fixture.edu,0,10/02/2025 2:19 PM,10/02/2025 6:30 PM,10/02/2025 2:27 PM,480,1,Returned: META QUEST CONTROLLER - MQUEST CTRL-113598 | 
8452417,DRAW,@inside.fixture.edu,0,10/03/2025 8:05 AM,10/03/2025 6:30 PM,10/03/2025 1:16 PM,18660,1,Returned: FUJIFILM 18-55mm LENS - FUJI 1855 LENS-113599 | 
